z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.285156250000e+01	-2.698457266310e+00	-2.723719528942e+00	9.780691259323e-06	1.016957012583e-05	-2.343825208947e-20	-2.618328003209e-36
1.294270833333e+01	-2.638229306570e+00	-2.662913644170e+00	8.500267413440e-06	9.707012219723e-06	-5.794088596630e-20	-3.344077775016e-36
1.303385416667e+01	-2.646258935097e+00	-2.670362437623e+00	3.163382819984e-06	4.724615675287e-06	-6.699354497986e-20	-4.272029327003e-36
1.312500000000e+01	-2.706611535747e+00	-2.730141290826e+00	-5.260548029090e-06	-4.281464995667e-06	-9.833005156311e-20	-5.453439852458e-36
1.321614583333e+01	-2.774678068429e+00	-2.797622857079e+00	-1.561569843655e-05	-1.558114210460e-05	-5.136695568974e-20	-6.966278624134e-36
1.330729166667e+01	-2.813283741033e+00	-2.835651536430e+00	-2.694360380297e-05	-2.746815701560e-05	-1.043190006179e-19	-8.889831383510e-36
1.339843750000e+01	-2.854655377321e+00	-2.876434793094e+00	-3.836616251715e-05	-3.889705526063e-05	-5.610355655191e-20	-1.133009209891e-35
1.348958333333e+01	-2.927472542920e+00	-2.948669779777e+00	-4.910285955743e-05	-4.945224359955e-05	-3.819774173133e-20	-1.442660248678e-35
1.358072916667e+01	-3.022050196874e+00	-3.042661774078e+00	-5.871170590549e-05	-5.899252115240e-05	-7.411594535600e-20	-1.837507335365e-35
1.367187500000e+01	-3.103953430195e+00	-3.123993168978e+00	-6.719800013954e-05	-6.754083107193e-05	-6.450262818555e-20	-2.344950787913e-35
1.376302083333e+01	-3.155719926311e+00	-3.175186936565e+00	-7.477035770214e-05	-7.542340203739e-05	-7.120427138053e-21	-3.004785642041e-35
1.385416666667e+01	-3.173009827723e+00	-3.191915781252e+00	-8.165503404605e-05	-8.347415093418e-05	-7.024961450587e-20	-3.865266204466e-35
1.394531250000e+01	-3.189079774176e+00	-3.207420124958e+00	-8.810642763627e-05	-9.264820939017e-05	-2.292962233516e-20	-4.988441262041e-35
1.403645833333e+01	-3.232216207812e+00	-3.250000267445e+00	-9.449282045855e-05	-1.032886531526e-04	-2.731774244450e-20	-6.509428892305e-35
1.412760416667e+01	-3.291190752658e+00	-3.308408539354e+00	-1.013997087681e-04	-1.149050532710e-04	-2.856941903695e-20	-8.628920876961e-35
1.421875000000e+01	-3.308125326283e+00	-3.324784567036e+00	-1.103147345629e-04	-1.274994281952e-04	-7.512298288597e-21	-1.166465345801e-34
1.430989583333e+01	-3.227962366422e+00	-3.244060155041e+00	-1.248875486600e-04	-1.436633902024e-04	5.168166612108e-20	-1.613093683684e-34
1.440104166667e+01	-3.063025689638e+00	-3.078581290962e+00	-1.511582484654e-04	-1.689673863227e-04	-2.336660270515e-20	-2.290381665740e-34
1.449218750000e+01	-2.885282401618e+00	-2.900298814020e+00	-1.935868836252e-04	-2.071587493605e-04	4.149910278452e-20	-3.346770258443e-34
1.458333333333e+01	-2.785482061195e+00	-2.799974212497e+00	-2.469234679620e-04	-2.518238312137e-04	1.832744741019e-20	-5.045320637249e-34
1.467447916667e+01	-2.811883665132e+00	-2.825846767845e+00	-2.923720011447e-04	-2.856068545680e-04	3.023649134799e-20	-7.856791338185e-34
1.476562500000e+01	-2.923668666788e+00	-2.937115444673e+00	-3.097522342441e-04	-2.963338911203e-04	-1.100202894943e-20	-1.264589611111e-33
1.485677083333e+01	-3.061622805757e+00	-3.074555365713e+00	-3.004516032767e-04	-2.944724124514e-04	-5.788966568876e-21	-2.104405883782e-33
1.494791666667e+01	-3.204329662243e+00	-3.216773820604e+00	-2.929830647819e-04	-3.025865730523e-04	-2.405047809163e-20	-3.637753851460e-33
1.503906250000e+01	-3.343825591068e+00	-3.355806766490e+00	-3.138337619610e-04	-3.217646947653e-04	4.907531025562e-21	-6.552981902875e-33
1.513020833333e+01	-3.479216654829e+00	-3.490775374772e+00	-3.564514559316e-04	-3.266906291769e-04	-7.310732738793e-21	-1.232906718980e-32
1.522135416667e+01	-3.601499122480e+00	-3.612645861897e+00	-3.943631769050e-04	-3.078785736326e-04	2.724798526140e-20	-2.425315933091e-32
1.531250000000e+01	-3.661082826760e+00	-3.671824394752e+00	-4.192952833166e-04	-2.980025996816e-04	4.039256243232e-20	-4.996505573641e-32
1.540364583333e+01	-3.597113853753e+00	-3.607442692281e+00	-4.508212204643e-04	-3.402042730065e-04	8.215837810005e-20	-1.079123923084e-31
1.549479166667e+01	-3.404079533265e+00	-3.414011513647e+00	-5.181841461215e-04	-4.499353687677e-04	2.966971779236e-20	-2.447311430426e-31
1.558593750000e+01	-3.113770042819e+00	-3.123312656879e+00	-6.420258141822e-04	-6.154865066027e-04	4.864761458570e-20	-5.832926515763e-31
1.567708333333e+01	-2.781145923898e+00	-2.790322512728e+00	-8.158308445487e-04	-8.080477903829e-04	2.264450209015e-20	-1.463466943863e-30
1.576822916667e+01	-2.458705303653e+00	-2.467525040655e+00	-9.902644051930e-04	-9.751501250881e-04	2.050420517997e-20	-3.869503907265e-30
1.585937500000e+01	-2.145207499798e+00	-2.153700402748e+00	-1.099288416768e-03	-1.060124141580e-03	2.341216288250e-20	-1.079982689886e-29
1.595052083333e+01	-1.824433589282e+00	-1.832618789794e+00	-1.140219108257e-03	-1.075165491584e-03	1.940542932267e-20	-3.185491700672e-29
1.604166666667e+01	-1.497098974825e+00	-1.505001317584e+00	-1.209073849628e-03	-1.134239699615e-03	1.812767649444e-20	-9.945214021026e-29
1.613281250000e+01	-1.188679970466e+00	-1.196298982168e+00	-1.394114019545e-03	-1.340624619852e-03	6.161610281332e-20	-3.290865909349e-28
1.622395833333e+01	-9.268940483288e-01	-9.342474802101e-01	-1.672262018769e-03	-1.665792335622e-03	1.439868036166e-20	-1.155553723521e-27
1.631510416667e+01	-7.129183485735e-01	-7.200331389549e-01	-1.982716589805e-03	-2.008160127328e-03	2.545858453472e-20	-4.309911404392e-27
1.640625000000e+01	-5.536467961932e-01	-5.605888156312e-01	-2.314890066338e-03	-2.299819634558e-03	4.993224360476e-20	-1.708986937262e-26
1.649739583333e+01	-4.504236621082e-01	-4.572385591377e-01	-2.649177544902e-03	-2.506676770943e-03	5.543894858145e-20	-7.207701763539e-26
1.658854166667e+01	-3.859778102024e-01	-3.926747019059e-01	-2.920862244535e-03	-2.634251157128e-03	4.699790149739e-20	-3.234151581259e-25
