z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
5.195312500000e+00	2.836108667720e-01	3.595961173474e+00	6.272714900809e-11	-8.474941568279e-08	7.541752427171e-21	0.000000000000e+00
5.286458333333e+00	1.646502934096e-01	3.458852839399e+00	-6.493821022039e-11	8.304509772216e-08	-2.802577513405e-20	0.000000000000e+00
5.377604166667e+00	1.667379469094e-03	3.277758175273e+00	6.716185545191e-11	-7.903346010462e-08	-1.151390443165e-20	0.000000000000e+00
5.468750000000e+00	-2.215681455387e-01	3.036431435823e+00	-6.939864957459e-11	8.207608777152e-08	5.303729999730e-21	0.000000000000e+00
5.559895833333e+00	-5.280127912379e-01	2.711931699990e+00	7.164916778529e-11	-7.623044714254e-08	1.433292236786e-20	0.000000000000e+00
5.651041666667e+00	-9.474261669429e-01	2.274483586769e+00	-7.391400125292e-11	7.813082596116e-08	-2.328033372032e-21	0.000000000000e+00
5.742187500000e+00	-1.523233832317e+00	1.680677716776e+00	7.619375428752e-11	-7.500101059635e-08	2.381840032741e-20	-5.777667554321e-53
5.833333333333e+00	-2.294695842609e+00	8.912378567003e-01	-7.848904337958e-11	7.443567937083e-08	-3.240414135109e-20	-1.460613845342e-52
5.924479166667e+00	-3.321566250049e+00	-1.535754145851e-01	8.080050526371e-11	-7.287435748810e-08	9.299178348944e-21	-3.663355369151e-52
6.015625000000e+00	-4.799234555485e+00	-1.649168288829e+00	-8.312878786292e-11	7.164138223886e-08	5.653172061409e-21	-6.580435862953e-52
6.106770833333e+00	-6.904681381474e+00	-3.772499754047e+00	8.547456076118e-11	-7.034441720144e-08	3.988345783930e-21	-1.724882858748e-52
6.197916666667e+00	-9.681272211016e+00	-6.566943757673e+00	-8.783850853763e-11	6.907522620273e-08	6.190159847704e-21	6.228461844104e-51
6.289062500000e+00	-1.292522441187e+01	-9.828709091650e+00	9.022133868988e-11	-6.781628863377e-08	2.619629937346e-20	3.982083873497e-50
6.380208333333e+00	-1.617068578566e+01	-1.309197449999e+01	-9.262377437145e-11	6.656978736322e-08	-2.229248202448e-20	1.848653158143e-49
6.471354166667e+00	-1.893114792654e+01	-1.587022773794e+01	9.504656525491e-11	-6.533509351106e-08	1.360550353471e-20	7.362588489127e-49
6.562500000000e+00	-2.097449392591e+01	-1.793135587755e+01	-9.749048078138e-11	6.411190785047e-08	-2.606216650974e-20	2.621005389937e-48
6.653645833333e+00	-2.234751267313e+01	-1.932211949367e+01	9.995631479372e-11	-6.289991147570e-08	-2.167154232987e-20	8.729869987011e-48
6.744791666667e+00	-2.322394895621e+01	-2.021626609113e+01	-1.024448873898e-10	6.169879619288e-08	-3.004637821397e-20	2.787895247581e-47
6.835937500000e+00	-2.364578418464e+01	-2.065576503581e+01	1.049570465883e-10	-6.050826205348e-08	3.956942488080e-21	8.642890021647e-47
6.927083333333e+00	-2.343779421667e+01	-2.046541804858e+01	-1.074936643482e-10	5.932801709654e-08	-4.489932576774e-20	2.600635780567e-46
7.018229166667e+00	-2.233265786429e+01	-1.937790073478e+01	1.100556501215e-10	-5.815777707676e-08	-9.046845846633e-21	7.600627894884e-46
7.109375000000e+00	-2.022526330586e+01	-1.728811648844e+01	-1.126439372192e-10	5.699726516444e-08	-2.201011040248e-20	2.144048049959e-45
7.200520833333e+00	-1.733756684613e+01	-1.441799684524e+01	1.152594997502e-10	-5.584621162456e-08	-1.328976250704e-20	5.766653278836e-45
7.291666666667e+00	-1.416561223765e+01	-1.126358401141e+01	-1.179033420792e-10	5.470435359861e-08	-3.115492682680e-20	1.469590115503e-44
7.382812500000e+00	-1.117354928837e+01	-8.289006963456e+00	1.205765116614e-10	-5.357143478366e-08	2.706053469743e-20	3.444443622169e-44
7.473958333333e+00	-8.624158729614e+00	-5.757068830745e+00	-1.232800914306e-10	5.244720522430e-08	-2.278122209339e-20	6.932004391187e-44
7.565104166667e+00	-6.572338739111e+00	-3.722671899720e+00	1.260152102364e-10	-5.133142104874e-08	1.608518698697e-20	8.638404705369e-44
7.656250000000e+00	-4.909269249344e+00	-2.077014688596e+00	-1.287830443890e-10	5.022384424430e-08	-3.243791566021e-20	-6.372457160796e-44
7.747395833333e+00	-3.572636973910e+00	-7.577634700172e-01	1.315848123732e-10	-4.912424241705e-08	-2.902579059062e-20	-8.232044936801e-43
7.838541666667e+00	-2.547812656480e+00	2.497046761940e-01	-1.344217921336e-10	4.803238861358e-08	-5.259370963425e-20	-3.144018763123e-42
7.929687500000e+00	-1.804941813802e+00	9.752562636127e-01	1.372953152440e-10	-4.694806105915e-08	-2.219537142802e-20	-8.817637196604e-42
8.020833333333e+00	-1.294039064966e+00	1.468860494352e+00	-1.402067058691e-10	4.587104316680e-08	-3.761840273305e-20	-2.189820124935e-41
8.111979166667e+00	-9.537015575674e-01	1.791935618609e+00	1.431594431000e-10	-4.480111897489e-08	-2.056733951447e-20	-5.028046132297e-41
8.203125000000e+00	-7.302310897588e-01	1.998163142177e+00	-1.461050649207e-10	4.373816206738e-08	-2.921082845111e-20	-1.099814370881e-40
8.294270833333e+00	-6.037923058047e-01	2.107394996821e+00	1.500103237463e-10	-4.268075841655e-08	-2.924124949706e-20	-2.270579972811e-40
8.385416666667e+00	-5.454798670069e-01	2.148519911157e+00	-1.402584349936e-10	4.164203265070e-08	-4.502053695300e-20	-4.501022172525e-40
8.476562500000e+00	-5.412681809547e-01	2.135580517177e+00	2.913397814295e-10	-4.051828346361e-08	-6.242127888049e-21	-8.548494076606e-40
8.567708333333e+00	-5.877034773816e-01	2.072014592562e+00	1.046680337552e-09	3.980899173991e-08	-4.254904627094e-20	-1.559581129699e-39
