z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.403645833333e+01	-3.232216207812e+00	7.790629099764e+00	-9.449282045855e-05	1.691160171876e-04	-2.731774244450e-20	-7.487071345376e-35
1.412760416667e+01	-3.291190752658e+00	7.889815698968e+00	-1.013997087681e-04	2.147273625235e-04	-2.856941903695e-20	-9.807236170615e-35
1.421875000000e+01	-3.308125326283e+00	8.031560949532e+00	-1.103147345629e-04	2.643874344770e-04	-7.512298288597e-21	-1.307472145393e-34
1.430989583333e+01	-3.227962366422e+00	8.270978230416e+00	-1.248875486600e-04	3.261087652310e-04	5.168166612108e-20	-1.781207295462e-34
1.440104166667e+01	-3.063025689638e+00	8.595772664217e+00	-1.511582484654e-04	4.146062110695e-04	-2.336660270515e-20	-2.488744214400e-34
1.449218750000e+01	-2.885282401618e+00	8.934058922541e+00	-1.935868836252e-04	5.505082387564e-04	4.149910278452e-20	-3.578270409041e-34
1.458333333333e+01	-2.785482061195e+00	9.195171847573e+00	-2.469234679620e-04	7.510259740643e-04	1.832744741019e-20	-5.310093999257e-34
1.467447916667e+01	-2.811883665132e+00	9.331024895880e+00	-2.923720011447e-04	1.012647024478e-03	3.023649134799e-20	-8.155739509038e-34
1.476562500000e+01	-2.923668666788e+00	9.382647602576e+00	-3.097522342441e-04	1.298794160870e-03	-1.100202894943e-20	-1.299531016055e-33
1.485677083333e+01	-3.061622805757e+00	9.409552209665e+00	-3.004516032767e-04	1.550364306519e-03	-5.788966568876e-21	-2.152285996508e-33
1.494791666667e+01	-3.204329662243e+00	9.433409810943e+00	-2.929830647819e-04	1.718014578135e-03	-2.405047809163e-20	-3.712217076570e-33
1.503906250000e+01	-3.343825591068e+00	9.462359441593e+00	-3.138337619610e-04	1.790480646947e-03	4.907531025562e-21	-6.678997374537e-33
1.513020833333e+01	-3.479216654829e+00	9.497292510486e+00	-3.564514559316e-04	1.795742742401e-03	-7.310732738793e-21	-1.255369510886e-32
1.522135416667e+01	-3.601499122480e+00	9.547127346314e+00	-3.943631769050e-04	1.781202820125e-03	2.724798526140e-20	-2.468293793934e-32
1.531250000000e+01	-3.661082826760e+00	9.661318738372e+00	-4.192952833166e-04	1.795251904718e-03	4.039256243232e-20	-5.083147082042e-32
1.540364583333e+01	-3.597113853753e+00	9.900650506933e+00	-4.508212204643e-04	1.881286856055e-03	8.215837810005e-20	-1.097772952187e-31
1.549479166667e+01	-3.404079533265e+00	1.027058898852e+01	-5.181841461215e-04	2.075935749804e-03	2.966971779236e-20	-2.489339473282e-31
1.558593750000e+01	-3.113770042819e+00	1.073936065749e+01	-6.420258141822e-04	2.399613335977e-03	4.864761458570e-20	-5.934747351250e-31
1.567708333333e+01	-2.781145923898e+00	1.125199175031e+01	-8.158308445487e-04	2.837977006129e-03	2.264450209015e-20	-1.489483963557e-30
1.576822916667e+01	-2.458705303653e+00	1.175596496376e+01	-9.902644051930e-04	3.328045418991e-03	2.050420517997e-20	-3.940705909288e-30
1.585937500000e+01	-2.145207499798e+00	1.225241651328e+01	-1.099288416768e-03	3.766337590679e-03	2.341216288250e-20	-1.100575442929e-29
1.595052083333e+01	-1.824433589282e+00	1.275741553676e+01	-1.140219108257e-03	4.041350531739e-03	1.940542932267e-20	-3.249234765060e-29
1.604166666667e+01	-1.497098974825e+00	1.326990048918e+01	-1.209073849628e-03	4.068411384528e-03	1.812767649444e-20	-1.015448042824e-28
1.613281250000e+01	-1.188679970466e+00	1.376374170563e+01	-1.394114019545e-03	3.805147749987e-03	6.161610281332e-20	-3.363730414486e-28
1.622395833333e+01	-9.268940483288e-01	1.421013025055e+01	-1.672262018769e-03	3.254118915123e-03	1.439868036166e-20	-1.182481473371e-27
1.631510416667e+01	-7.129183485735e-01	1.460653393047e+01	-1.982716589805e-03	2.470078128020e-03	2.545858453472e-20	-4.415990243092e-27
1.640625000000e+01	-5.536467961932e-01	1.494454233375e+01	-2.314890066338e-03	1.556346383118e-03	4.993224360476e-20	-1.753388789430e-26
1.649739583333e+01	-4.504236621082e-01	1.522124991975e+01	-2.649177544902e-03	6.288392417707e-04	5.543894858145e-20	-7.406016377239e-26
1.658854166667e+01	-3.859778102024e-01	1.545229001295e+01	-2.920862244535e-03	-2.407673685747e-04	4.699790149739e-20	-3.328545135436e-25
1.667968750000e+01	-3.531286494411e-01	1.564319550940e+01	-3.109265752396e-03	-1.089102304010e-03	8.324666346766e-20	-1.591648902008e-24
1.677083333333e+01	-3.429684564034e-01	1.580106491681e+01	-3.277340810543e-03	-2.104440651383e-03	1.182062984930e-20	-8.093944953073e-24
